country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2007,83.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2008,83.4,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2009,83.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2010,83.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2011,83.2,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2012,83.1,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2013,83,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2014,82.9,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2015,82.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Cook Islands,CK,COK,184,Insufficient physical activity among school going adolescents,2016,82.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2001,87.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2002,87.7,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2003,87.7,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2004,87.7,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2005,87.8,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2006,87.8,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2007,87.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2008,87.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2009,87.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2010,88,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2011,88,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2012,88,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2013,88.1,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2014,88.1,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2015,88.1,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2016,88.2,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2001,79.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2002,79,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2003,78.8,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2004,78.6,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2005,78.4,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2006,78.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2007,78,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2008,77.8,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2009,77.6,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2010,77.4,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2011,77.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2012,77,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2013,76.8,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2014,76.5,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2015,76.3,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2016,76.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2001,83.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2002,83.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2003,83.2,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2004,83.1,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2005,83,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2006,82.9,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2007,82.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2008,82.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2009,82.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2010,82.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2011,82.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2012,82.4,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2013,82.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2014,82.2,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2015,82.1,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Costa Rica,CR,CRI,188,Insufficient physical activity among school going adolescents,2016,82,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2001,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2002,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2003,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2004,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2005,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2006,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2007,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2008,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2009,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2010,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2011,83.9,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2012,84,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2013,84,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2014,84,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2015,84,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2016,84,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2001,73.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2002,72.9,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2003,72.7,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2004,72.5,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2005,72.3,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2006,72.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Croatia,HR,HRV,191,Insufficient physical activity among school going adolescents,2007,71.9,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
